DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,Sunrise,Sunset
2022-03-16 16:15:00,32,46,,-RA:02 |RA |RA,57,SCT:04 24 BKN:07 31 OVC:08 45,24.6,10,40,0,0,,
2022-03-16 16:35:00,34,45,,-RA:02 |RA |RA,66,BKN:07 26 BKN:07 31 OVC:08 38,24.6,10,40,320,5,,
2022-03-16 16:55:00,34,45,,RA:02 |RA |RA,66,SCT:04 26 BKN:07 33 OVC:08 39,24.6,10,40,0,0,,
2022-03-16 17:15:00,36,45,,-DZ:01 |DZ |DZ,71,BKN:07 31 OVC:08 39,24.61,10,41,140,3,,
2022-03-16 17:35:00,36,45,,DZ:01 |DZ |DZ,71,OVC:08 31,24.61,10,41,120,3,,
2022-03-16 17:55:00,36,43,,RA:02 |RA |RA,76,OVC:08 29,24.62,10,40,20,5,,
2022-03-16 18:15:00,37,43,,DZ:01 |DZ |DZ,81,SCT:04 19 OVC:08 27,24.63,10,40,20,6,,
2022-03-16 18:35:00,37,41,0.02,RA:02 |RA |RA,87,OVC:08 24,24.63,7,39,20,8,,
2022-03-16 18:55:00,37,39,0.06,RA:02 |RA |RA,93,BKN:07 18 OVC:08 24,24.63,7,38,20,9,,
2022-03-16 19:15:00,37,39,0.01,+RA:02 |RA |RA,93,OVC:08 18,24.64,10,38,360,10,,
2022-03-16 19:35:00,36,37,0.03,RA:02 |RA |RA,93,BKN:07 16 OVC:08 22,24.65,7,37,360,13,,
2022-03-16 19:55:00,36,37,0.05,RA:02 |RA |RA,93,BKN:07 11 OVC:08 18,24.66,5,37,350,11,,
2022-03-16 20:15:00,36,36,0.03,RA:02 |RA |RA,100,OVC:08 11,24.66,4,36,360,7,,
2022-03-16 20:35:00,36,36,0.06,RA:02 |RA |RA,100,OVC:08 9,24.67,4,36,350,6,,
2022-03-16 20:55:00,36,36,0.09,RA:02 |RA |RA,100,BKN:07 9 OVC:08 13,24.67,5,36,350,5,,
2022-03-16 21:15:00,34,36,0.01,RA:02 |RA |RA,93,BKN:07 9 OVC:08 13,24.67,5,35,0,0,,
2022-03-16 21:35:00,34,34,0.03,-RA:02 |RA |RA,100,OVC:08 9,24.67,5,34,280,3,,
2022-03-16 21:55:00,34,34,0.04,-SN:03 |SN |,100,BKN:07 9 OVC:08 14,24.67,5,34,0,0,,
2022-03-16 22:15:00,34,34,0.01,-SN:03 |SN |,100,BKN:07 7 OVC:08 14,24.67,5,34,0,0,,
2022-03-16 22:35:00,34,34,0.03,-SN:03 |SN |,100,BKN:07 7 OVC:08 14,24.67,4,34,0,0,,
2022-03-16 22:55:00,32,32,0.06,-SN:03 |SN |,100,OVC:08 7,24.67,2,32,230,3,,
2022-03-16 23:15:00,32,32,0.01,-SN:03 |SN |,100,BKN:07 9 OVC:08 16,24.67,2.5,32,0,0,,
2022-03-16 23:35:00,32,32,0.02,-SN:03 |SN |,100,OVC:08 13,24.67,4,32,0,0,,
2022-03-16 23:55:00,32,32,0.03,-SN:03 |SN |,100,SCT:04 13 OVC:08 21,24.67,7,32,0,0,,
2022-03-16 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,611,1809
2022-03-17 0:15:00,34,34,,UP:09 ||,100,BKN:07 11 BKN:07 19 OVC:08 27,24.66,5,34,0,0,,
2022-03-17 0:35:00,34,34,,DZ:01 |DZ |DZ,100,OVC:08 11,24.66,10,34,230,3,,
2022-03-17 0:55:00,34,34,,DZ:01 |DZ |DZ,100,BKN:07 9 OVC:08 17,24.66,10,34,0,0,,
2022-03-17 1:15:00,34,34,,-RA:02 |RA |RA,100,BKN:07 9 OVC:08 15,24.66,10,34,0,0,,
2022-03-17 1:35:00,34,34,,-DZ:01 |DZ |DZ,100,OVC:08 9,24.66,10,34,0,0,,
2022-03-17 1:55:00,34,34,,-DZ:01 |DZ |DZ,100,BKN:07 9 OVC:08 14,24.66,10,34,30,8,,
2022-03-17 2:15:00,34,34,,,100,SCT:04 9 OVC:08 17,24.66,10,34,40,10,,
2022-03-17 2:35:00,34,34,,,100,BKN:07 13 OVC:08 19,24.66,10,34,20,14,,
2022-03-17 2:55:00,34,34,,-DZ:01 |DZ |DZ,100,BKN:07 11 OVC:08 16,24.67,10,34,20,16,,
2022-03-17 3:15:00,34,34,,-RA:02 |RA |RA,100,OVC:08 9,24.67,10,34,20,17,,
2022-03-17 3:35:00,34,34,,-RA:02 |RA |RA,100,OVC:08 9,24.68,7,34,20,16,,
2022-03-17 3:55:00,32,32,,-SN:03 |SN |,100,OVC:08 7,24.69,3,32,10,14,,
2022-03-17 4:15:00,32,32,,-SN:03 |SN |,100,OVC:08 7,24.71,1.75,32,20,11,,
2022-03-17 4:35:00,32,32,,-SN:03 |SN |,100,OVC:08 5,24.72,2,32,10,9,,
2022-03-17 4:55:00,32,32,,-SN:03 |SN |,100,OVC:08 5,24.73,2.5,32,350,6,,
2022-03-17 5:15:00,32,32,0.01,-SN:03 |SN |,100,OVC:08 5,24.73,1.75,32,360,8,,
2022-03-17 5:35:00,32,32,0.01,-SN:03 |SN |,100,OVC:08 7,24.74,1.75,32,10,9,,
2022-03-17 5:55:00,32,32,0.01,-SN:03 |SN |,100,OVC:08 7,24.75,2,32,360,8,,
2022-03-17 6:15:00,32,32,,-SN:03 |SN |,100,OVC:08 5,24.77,2,32,360,9,,
2022-03-17 6:35:00,32,32,0.01,-SN:03 |SN |,100,OVC:08 5,24.78,1.5,32,10,8,,
2022-03-17 6:55:00,32,32,0.01,-SN:03 |SN |,100,OVC:08 5,24.79,0.75,32,340,9,,
2022-03-17 7:15:00,32,32,,-SN:03 |SN |,100,OVC:08 5,24.79,1.25,32,350,9,,
2022-03-17 7:35:00,32,32,0.01,-SN:03 |SN |,100,OVC:08 7,24.8,1.25,32,350,9,,
2022-03-17 7:55:00,32,32,0.01,-SN:03 |SN |,100,OVC:08 7,24.81,1.25,32,340,13,,
2022-03-17 8:15:00,32,32,,-SN:03 |SN |,100,OVC:08 9,24.82,1.5,32,350,13,,
2022-03-17 8:35:00,32,32,,-SN:03 |SN |,100,OVC:08 9,24.83,1.25,32,350,8,,
2022-03-17 8:55:00,32,32,,-SN:03 |SN |,100,SCT:04 7 BKN:07 11 OVC:08 22,24.84,1.75,32,340,7,,
2022-03-17 9:15:00,32,32,,-SN:03 |SN |,100,BKN:07 11 OVC:08 21,24.85,2.5,32,340,7,,
2022-03-17 9:35:00,32,32,,-SN:03 |SN |,100,OVC:08 11,24.85,2,32,350,8,,
2022-03-17 9:55:00,32,32,,-SN:03 |SN |,100,BKN:07 13 BKN:07 18 OVC:08 25,24.85,4,32,350,9,,
2022-03-17 10:15:00,32,32,,,100,SCT:04 15 BKN:07 20 OVC:08 44,24.85,10,32,360,9,,
2022-03-17 10:35:00,32,32,,,100,BKN:07 18 BKN:07 22 OVC:08 44,24.85,7,32,10,17,,
2022-03-17 10:55:00,34,34,,,100,SCT:04 16 BKN:07 22 OVC:08 47,24.85,10,34,360,11,,
2022-03-17 11:15:00,32,34,,,93,SCT:04 18 BKN:07 25 OVC:08 55,24.85,10,33,30,9,,
2022-03-17 11:35:00,32,36,,,87,SCT:04 22 BKN:07 27 OVC:08 55,24.85,10,34,40,10,,
2022-03-17 11:55:00,30,36,,,81,SCT:04 24 SCT:04 28 OVC:08 36,24.85,10,33,50,6,,
2022-03-17 12:15:00,30,36,,,81,SCT:04 22 BKN:07 34 OVC:08 42,24.84,10,33,60,8,,
2022-03-17 12:35:00,30,36,,,81,BKN:07 24 OVC:08 33,24.83,10,33,70,6,,
2022-03-17 12:55:00,30,36,,UP:09 ||,81,BKN:07 28 OVC:08 38,24.83,10,33,50,7,,
2022-03-17 13:15:00,32,36,,-SN:03 |SN |,87,SCT:04 28 BKN:07 33 OVC:08 48,24.82,5,34,50,5,,
2022-03-17 13:35:00,30,36,,-SN:03 |SN |,81,SCT:04 26 BKN:07 30 OVC:08 48,24.81,4,33,80,5,,
2022-03-17 13:55:00,30,34,,-SN:03 |SN |,87,SCT:04 14 BKN:07 49 OVC:08 70,24.81,7,32,160,3,,
2022-03-17 14:15:00,30,36,,-SN:03 |SN |,81,SCT:04 26 BKN:07 45 OVC:08 70,24.81,7,33,180,5,,
2022-03-17 14:35:00,32,36,,-SN:03 |SN |,87,BKN:07 26 OVC:08 32,24.81,10,34,210,6,,
2022-03-17 14:55:00,32,34,,-SN:03 |SN |,93,OVC:08 26,24.81,7,33,210,6,,
2022-03-17 15:15:00,30,34,,-SN:03 |SN |,87,OVC:08 22,24.81,7,32,0,0,,
2022-03-17 15:35:00,32,34,,-SN:03 |SN |,93,OVC:08 18,24.81,3,33,20,6,,
2022-03-17 15:55:00,32,32,,* |* |*,100,OVC:08 7,24.81,NaN,32,260,5,,
2022-03-17 16:15:00,32,32,,-SN:03 |SN |,100,SCT:04 5 BKN:07 40 OVC:08 48,24.81,4,32,230,6,,
2022-03-17 16:35:00,32,34,,,93,SCT:04 41 OVC:08 50,24.81,10,33,230,6,,
2022-03-17 16:55:00,32,34,,,93,SCT:04 24 BKN:07 33 OVC:08 50,24.81,10,33,230,6,,
2022-03-17 17:15:00,32,34,,-SN:03 |SN |,93,BKN:07 20 OVC:08 30,24.81,4,33,250,6,,
2022-03-17 17:35:00,32,34,,,93,SCT:04 22 BKN:07 28 OVC:08 37,24.81,10,33,280,6,,
2022-03-17 17:55:00,32,34,,,93,SCT:04 29 OVC:08 42,24.82,10,33,280,3,,
2022-03-17 18:15:00,32,34,,-SN:03 |SN |,93,SCT:04 11 BKN:07 35 OVC:08 42,24.83,3,33,280,3,,
2022-03-17 18:35:00,32,32,,-SN:03 |SN |,100,BKN:07 8 OVC:08 15,24.83,1.75,32,290,3,,
2022-03-17 18:55:00,32,32,,-SN:03 |SN |,100,SCT:04 8 BKN:07 14 OVC:08 35,24.83,2.5,32,250,5,,
2022-03-17 19:15:00,32,32,,-SN:03 |SN |,100,SCT:04 12 BKN:07 26 OVC:08 49,24.84,7,32,230,3,,
2022-03-17 19:35:00,32,32,,-SN:03 |SN |,100,SCT:04 28 OVC:08 43,24.84,10,32,250,3,,
2022-03-17 19:55:00,32,32,,-SN:03 |SN |,100,OVC:08 39,24.84,10,32,280,3,,
2022-03-17 20:15:00,32,32,,-SN:03 |SN |,100,SCT:04 37 OVC:08 46,24.85,10,32,260,6,,
2022-03-17 20:35:00,32,32,,-SN:03 |SN |,100,BKN:07 39 OVC:08 45,24.85,10,32,310,3,,
2022-03-17 20:55:00,32,32,,,100,BKN:07 24 BKN:07 32 OVC:08 41,24.85,10,32,0,0,,
2022-03-17 21:15:00,32,32,,,100,SCT:04 24 OVC:08 37,24.85,10,32,0,0,,
2022-03-17 21:35:00,32,32,,,100,SCT:04 37 SCT:04 55 OVC:08 75,24.85,10,32,270,3,,
2022-03-17 21:55:00,32,34,,,93,SCT:04 42 BKN:07 50 OVC:08 75,24.85,10,33,0,0,,
2022-03-17 22:15:00,32,34,,,93,SCT:04 20 BKN:07 30 OVC:08 50,24.85,10,33,0,0,,
2022-03-17 22:35:00,32,32,,,100,SCT:04 20 SCT:04 50 OVC:08 95,24.84,10,32,0,0,,
2022-03-17 22:55:00,32,32,,,100,SCT:04 50 BKN:07 80 OVC:08 90,24.84,10,32,0,0,,
2022-03-17 23:15:00,32,32,,,100,SCT:04 50 OVC:08 70,24.83,10,32,0,0,,
2022-03-17 23:35:00,30,32,,,93,SCT:04 65,24.81,10,31,200,5,,
2022-03-17 23:55:00,30,32,,,93,CLR:00,24.81,10,31,180,3,,
2022-03-17 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,610,1810
2022-03-18 0:15:00,30,32,,,93,CLR:00,24.79,10,31,190,5,,
2022-03-18 0:35:00,28,30,,,93,CLR:00,24.79,10,29,220,3,,
2022-03-18 0:55:00,28,30,,,93,CLR:00,24.78,10,29,160,5,,
2022-03-18 1:15:00,27,30,,,86,CLR:00,24.78,10,29,220,7,,
2022-03-18 1:35:00,23,32,,,69,CLR:00,24.77,10,29,230,5,,
2022-03-18 1:55:00,25,28,,,86,CLR:00,24.77,10,27,0,0,,
2022-03-18 2:15:00,23,28,,,80,CLR:00,24.77,10,26,290,3,,
2022-03-18 2:35:00,23,28,,,80,CLR:00,24.75,10,26,310,3,,
2022-03-18 2:55:00,23,28,,,80,CLR:00,24.75,10,26,310,3,,
2022-03-18 3:15:00,23,28,,,80,CLR:00,24.75,10,26,0,0,,
2022-03-18 3:35:00,25,28,,,86,CLR:00,24.75,10,27,0,0,,
2022-03-18 3:55:00,23,28,,,80,CLR:00,24.75,10,26,0,0,,
2022-03-18 4:15:00,25,27,,,93,CLR:00,24.75,10,26,0,0,,
2022-03-18 4:35:00,25,27,,,93,CLR:00,24.75,10,26,0,0,,
2022-03-18 4:55:00,25,27,,,93,CLR:00,24.75,10,26,0,0,,
2022-03-18 5:15:00,23,27,,,86,CLR:00,24.75,10,26,230,3,,
2022-03-18 5:35:00,23,27,,,86,CLR:00,24.75,10,26,200,5,,
2022-03-18 5:55:00,23,27,,,86,CLR:00,24.75,10,26,0,0,,
2022-03-18 6:15:00,23,27,,,86,CLR:00,24.75,10,26,0,0,,
2022-03-18 6:35:00,23,27,,,86,CLR:00,24.75,10,26,0,0,,
2022-03-18 6:55:00,25,28,,,86,CLR:00,24.75,10,27,0,0,,
2022-03-18 7:15:00,27,28,,,93,CLR:00,24.75,10,28,0,0,,
2022-03-18 7:35:00,23,30,,,75,CLR:00,24.75,10,27,50,3,,
2022-03-18 7:55:00,25,32,,,75,CLR:00,24.75,10,29,0,0,,
2022-03-18 8:15:00,27,32,,,80,CLR:00,24.76,10,30,0,0,,
2022-03-18 8:35:00,27,34,,,75,CLR:00,24.77,10,31,0,0,,
2022-03-18 8:55:00,27,34,,,75,CLR:00,24.76,10,31,0,0,,
2022-03-18 9:15:00,28,36,,,75,CLR:00,24.75,10,33,0,0,,
2022-03-18 9:35:00,27,37,,,65,CLR:00,24.75,10,33,0,0,,
2022-03-18 9:55:00,25,39,,,56,CLR:00,24.75,10,33,0,0,,
2022-03-18 10:15:00,23,41,,,49,CLR:00,24.75,10,34,130,5,,
2022-03-18 10:35:00,23,43,,,46,CLR:00,24.74,10,35,120,5,,
2022-03-18 10:55:00,19,45,,,37,CLR:00,24.73,10,35,120,6,,
2022-03-18 11:15:00,21,45,,,39,CLR:00,24.73,10,35,180,6,,
2022-03-18 11:35:00,23,45,,,42,CLR:00,24.73,10,36,170,6,,
2022-03-18 11:55:00,23,45,,,42,CLR:00,24.73,10,36,170,5,,
2022-03-18 12:15:00,21,46,,,37,CLR:00,24.72,10,36,160,6,,
2022-03-18 12:35:00,21,46,,,37,CLR:00,24.71,10,36,130,5,,
2022-03-18 12:55:00,21,48,,,34,CLR:00,24.7,10,37,110,5,,
2022-03-18 13:15:00,23,50,,,35,CLR:00,24.69,10,38,160,8,,
2022-03-18 13:35:00,23,48,,,37,CLR:00,24.69,10,37,140,7,,
2022-03-18 13:55:00,21,52,,,30,CLR:00,24.69,10,39,0,0,,
2022-03-18 14:15:00,18,52,,,26,CLR:00,24.68,10,38,270,11,,
2022-03-18 14:35:00,14,52,,,22,CLR:00,24.69,10,37,270,16,,
2022-03-18 14:55:00,14,52,,,22,CLR:00,24.69,10,37,290,15,,
2022-03-18 15:15:00,12,54,,,19,CLR:00,24.68,10,37,300,16,,
2022-03-18 15:35:00,10,52,,,19,CLR:00,24.69,10,36,280,20,,
2022-03-18 15:55:00,10,50,,,20,CLR:00,24.69,10,35,280,18,,
2022-03-18 16:15:00,10,50,,,20,CLR:00,24.69,10,35,280,16,,
2022-03-18 16:35:00,10,50,,,20,CLR:00,24.7,10,35,280,14,,
2022-03-18 16:55:00,10,48,,,21,CLR:00,24.7,10,34,280,11,,
2022-03-18 17:15:00,10,46,,,23,CLR:00,24.71,10,33,280,11,,
2022-03-18 17:35:00,10,50,,,20,CLR:00,24.72,10,35,270,5,,
2022-03-18 17:55:00,9,46,,,21,CLR:00,24.72,10,33,0,0,,
2022-03-18 18:15:00,5,46,,,18,CLR:00,24.73,10,32,290,14,,
2022-03-18 18:35:00,7,46,,,20,CLR:00,24.73,10,32,290,9,,
2022-03-18 18:55:00,7,45,,,21,CLR:00,24.73,10,32,280,9,,
2022-03-18 19:15:00,7,45,,,21,CLR:00,24.73,10,32,280,10,,
2022-03-18 19:35:00,12,43,,,29,CLR:00,24.74,10,32,280,14,,
2022-03-18 19:55:00,10,45,,,25,CLR:00,24.73,10,32,290,21,,
2022-03-18 20:15:00,10,45,,,25,CLR:00,24.74,10,32,300,18,,
2022-03-18 20:35:00,12,45,,,27,CLR:00,24.75,10,33,310,18,,
2022-03-18 20:55:00,12,45,,,27,CLR:00,24.75,10,33,290,15,,
2022-03-18 21:15:00,12,45,,,27,CLR:00,24.75,10,33,300,14,,
2022-03-18 21:35:00,14,41,,,33,CLR:00,24.76,10,31,240,6,,
2022-03-18 21:55:00,14,37,,,38,CLR:00,24.75,10,29,220,8,,
2022-03-18 22:15:00,16,37,,,41,CLR:00,24.76,10,29,0,0,,
2022-03-18 22:35:00,18,36,,,48,CLR:00,24.77,10,29,210,6,,
2022-03-18 22:55:00,14,37,,,38,CLR:00,24.76,10,29,230,6,,
2022-03-18 23:15:00,18,36,,,48,CLR:00,24.75,10,29,210,5,,
2022-03-18 23:35:00,18,34,,,51,CLR:00,24.75,10,28,210,5,,
2022-03-18 23:55:00,16,36,,,44,CLR:00,24.75,10,29,240,5,,
2022-03-18 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,608,1811
2022-03-19 0:15:00,18,36,,,48,CLR:00,24.75,10,29,220,7,,
2022-03-19 0:35:00,16,36,,,44,CLR:00,24.75,10,29,210,5,,
2022-03-19 0:55:00,16,36,,,44,CLR:00,24.75,10,29,210,5,,
2022-03-19 1:15:00,18,36,,,48,CLR:00,24.76,10,29,230,8,,
2022-03-19 1:35:00,14,39,,,36,CLR:00,24.75,10,30,260,7,,
2022-03-19 1:55:00,14,39,,,36,CLR:00,24.75,10,30,0,0,,
2022-03-19 2:15:00,16,34,,,48,CLR:00,24.75,10,27,190,5,,
2022-03-19 2:35:00,18,34,,,51,CLR:00,24.75,10,28,0,0,,
2022-03-19 2:55:00,18,34,,,51,CLR:00,24.75,10,28,0,0,,
2022-03-19 3:15:00,18,34,,,51,CLR:00,24.74,10,28,0,0,,
2022-03-19 3:35:00,18,34,,,51,CLR:00,24.75,10,28,0,0,,
2022-03-19 3:55:00,18,34,,,51,CLR:00,24.76,10,28,0,0,,
2022-03-19 4:15:00,18,32,,,55,CLR:00,24.75,10,27,180,3,,
2022-03-19 4:35:00,18,36,,,48,CLR:00,24.76,10,29,0,0,,
2022-03-19 4:55:00,18,32,,,55,CLR:00,24.77,10,27,240,5,,
2022-03-19 5:15:00,19,32,,,60,CLR:00,24.77,10,27,180,5,,
2022-03-19 5:35:00,19,32,,,60,CLR:00,24.77,10,27,190,7,,
2022-03-19 5:55:00,14,36,,,41,CLR:00,24.78,10,28,180,6,,
2022-03-19 6:15:00,19,32,,,60,CLR:00,24.78,10,27,250,3,,
2022-03-19 6:35:00,19,32,,,60,CLR:00,24.79,10,27,0,0,,
2022-03-19 6:55:00,19,34,,,56,CLR:00,24.79,10,28,0,0,,
2022-03-19 7:15:00,19,36,,,52,CLR:00,24.78,10,30,0,0,,
2022-03-19 7:35:00,21,37,,,52,CLR:00,24.78,10,31,0,0,,
2022-03-19 7:55:00,21,41,,,45,CLR:00,24.79,10,33,0,0,,
2022-03-19 8:15:00,23,43,,,46,CLR:00,24.78,10,35,0,0,,
2022-03-19 8:35:00,19,45,,,37,CLR:00,24.79,10,35,120,3,,
2022-03-19 8:55:00,19,46,,,34,CLR:00,24.79,10,35,150,3,,
2022-03-19 9:15:00,18,50,,,28,CLR:00,24.78,10,37,120,7,,
2022-03-19 9:35:00,19,52,,,28,CLR:00,24.77,10,38,140,9,,
2022-03-19 9:55:00,18,52,,,26,CLR:00,24.77,10,38,140,11,,
2022-03-19 10:15:00,18,52,,,26,CLR:00,24.77,10,38,160,8,,
2022-03-19 10:35:00,18,54,,,24,CLR:00,24.76,10,39,VRB,8,,
2022-03-19 10:55:00,14,54,,,21,CLR:00,24.75,10,38,130,6,,
2022-03-19 11:15:00,14,55,,,19,CLR:00,24.75,10,38,160,8,,
2022-03-19 11:35:00,18,55,,,23,CLR:00,24.75,10,39,0,0,,
2022-03-19 11:55:00,16,55,,,21,CLR:00,24.74,10,39,150,7,,
2022-03-19 12:15:00,18,57,,,21,CLR:00,24.73,10,40,170,7,,
2022-03-19 12:35:00,16,59,,,18,CLR:00,24.72,10,41,110,6,,
2022-03-19 12:55:00,16,61,,,17,CLR:00,24.71,10,42,110,7,,
2022-03-19 13:15:00,14,61,,,16,CLR:00,24.7,10,41,160,6,,
2022-03-19 13:35:00,14,61,,,16,CLR:00,24.69,10,41,130,9,,
2022-03-19 13:55:00,14,61,,,16,CLR:00,24.68,10,41,110,8,,
2022-03-19 14:15:00,14,59,,,17,CLR:00,24.68,10,40,180,7,,
2022-03-19 14:35:00,16,59,,,18,CLR:00,24.68,10,41,170,6,,
2022-03-19 14:55:00,18,57,,,21,CLR:00,24.68,10,40,170,8,,
2022-03-19 15:15:00,14,55,,,19,CLR:00,24.68,10,38,170,7,,
2022-03-19 15:35:00,16,55,,,21,CLR:00,24.67,10,39,170,6,,
2022-03-19 15:55:00,16,55,,,21,CLR:00,24.67,10,39,160,3,,
2022-03-19 16:15:00,14,55,,,19,CLR:00,24.66,10,38,140,3,,
2022-03-19 16:35:00,19,55,,,24,CLR:00,24.66,10,40,50,6,,
2022-03-19 16:55:00,21,54,,,28,CLR:00,24.66,10,40,0,0,,
2022-03-19 17:15:00,19,54,,,26,CLR:00,24.66,10,39,50,3,,
2022-03-19 17:35:00,19,54,,,26,CLR:00,24.65,10,39,0,0,,
2022-03-19 17:55:00,19,54,,,26,CLR:00,24.65,10,39,0,0,,
2022-03-19 18:15:00,21,50,,,32,CLR:00,24.65,10,38,330,3,,
2022-03-19 18:35:00,21,50,,,32,CLR:00,24.65,10,38,320,5,,
2022-03-19 18:55:00,21,48,,,34,CLR:00,24.64,10,37,0,0,,
2022-03-19 19:15:00,21,46,,,37,CLR:00,24.64,10,36,270,3,,
2022-03-19 19:35:00,21,46,,,37,CLR:00,24.64,10,36,270,6,,
2022-03-19 19:55:00,21,46,,,37,CLR:00,24.63,10,36,270,3,,
2022-03-19 20:15:00,21,46,,,37,CLR:00,24.63,10,36,0,0,,
2022-03-19 20:35:00,21,46,,,37,CLR:00,24.63,10,36,0,0,,
2022-03-19 20:55:00,19,45,,,37,CLR:00,24.63,10,35,0,0,,
2022-03-19 21:15:00,21,45,,,39,CLR:00,24.63,10,35,220,5,,
2022-03-19 21:35:00,19,45,,,37,CLR:00,24.63,10,35,220,5,,
2022-03-19 21:55:00,19,43,,,39,CLR:00,24.63,10,33,170,3,,
2022-03-19 22:15:00,21,43,,,42,CLR:00,24.63,10,34,250,5,,
2022-03-19 22:35:00,19,43,,,39,CLR:00,24.62,10,33,260,3,,
2022-03-19 22:55:00,19,43,,,39,CLR:00,24.62,10,33,200,3,,
2022-03-19 23:15:00,18,45,,,34,CLR:00,24.62,10,34,170,3,,
2022-03-19 23:35:00,19,41,,,42,CLR:00,24.62,10,32,0,0,,
2022-03-19 23:55:00,18,43,,,36,CLR:00,24.61,10,33,0,0,,
2022-03-19 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,606,1812
2022-03-20 0:15:00,14,45,,,29,CLR:00,24.6,10,33,220,3,,
2022-03-20 0:35:00,18,43,,,36,CLR:00,24.6,10,33,0,0,,
2022-03-20 0:55:00,19,37,,,48,CLR:00,24.6,10,30,0,0,,
2022-03-20 1:15:00,18,41,,,39,CLR:00,24.6,10,32,0,0,,
2022-03-20 1:35:00,21,37,,,52,CLR:00,24.59,10,31,0,0,,
2022-03-20 1:55:00,19,37,,,48,CLR:00,24.58,10,30,0,0,,
2022-03-20 2:15:00,21,37,,,52,CLR:00,24.58,10,31,290,3,,
2022-03-20 2:35:00,18,37,,,45,CLR:00,24.57,10,30,0,0,,
2022-03-20 2:55:00,19,37,,,48,CLR:00,24.57,10,30,300,3,,
2022-03-20 3:15:00,19,36,,,52,CLR:00,24.56,10,30,150,5,,
2022-03-20 3:35:00,19,36,,,52,CLR:00,24.56,10,30,210,3,,
2022-03-20 3:55:00,19,37,,,48,CLR:00,24.55,10,30,270,3,,
2022-03-20 4:15:00,19,36,,,52,CLR:00,24.56,10,30,0,0,,
2022-03-20 4:35:00,23,34,,,65,CLR:00,24.56,10,30,90,6,,
2022-03-20 4:55:00,21,34,,,60,CLR:00,24.56,10,29,0,0,,
2022-03-20 5:15:00,23,34,,,65,CLR:00,24.56,10,30,290,3,,
2022-03-20 5:35:00,21,34,,,60,CLR:00,24.56,10,29,260,3,,
2022-03-20 5:55:00,18,34,,,51,CLR:00,24.55,10,28,260,3,,
2022-03-20 6:15:00,18,36,,,48,CLR:00,24.55,10,29,200,6,,
2022-03-20 6:35:00,19,34,,,56,CLR:00,24.55,10,28,260,6,,
2022-03-20 6:55:00,21,36,,,56,CLR:00,24.55,10,30,240,5,,
2022-03-20 7:15:00,19,37,,,48,CLR:00,24.55,10,30,0,0,,
2022-03-20 7:35:00,19,39,,,45,CLR:00,24.55,10,31,0,0,,
2022-03-20 7:55:00,19,41,,,42,CLR:00,24.54,10,32,0,0,,
2022-03-20 8:15:00,21,45,,,39,CLR:00,24.54,10,35,0,0,,
2022-03-20 8:35:00,19,46,,,34,CLR:00,24.54,10,35,0,0,,
2022-03-20 8:55:00,19,50,,,30,CLR:00,24.54,10,37,50,3,,
2022-03-20 9:15:00,19,50,,,30,CLR:00,24.54,10,37,0,0,,
2022-03-20 9:35:00,19,52,,,28,CLR:00,24.53,10,38,0,0,,
2022-03-20 9:55:00,23,52,,,32,CLR:00,24.52,10,39,0,0,,
2022-03-20 10:15:00,21,54,,,28,CLR:00,24.52,10,40,0,0,,
2022-03-20 10:35:00,21,55,,,26,CLR:00,24.51,10,40,0,0,,
2022-03-20 10:55:00,21,57,,,25,CLR:00,24.51,10,41,90,3,,
2022-03-20 11:15:00,21,59,,,23,CLR:00,24.5,10,42,0,0,,
2022-03-20 11:35:00,19,63,,,19,CLR:00,24.49,10,43,70,7,,
2022-03-20 11:55:00,18,63,,,17,CLR:00,24.48,10,43,50,6,,
2022-03-20 12:15:00,16,64,,,15,CLR:00,24.47,10,43,120,5,,
2022-03-20 12:35:00,12,64,,,13,SCT:04 120,24.46,10,42,130,6,,
2022-03-20 12:55:00,12,63,,,14,SCT:04 120,24.45,10,42,80,6,,
2022-03-20 13:15:00,12,63,,,14,BKN:07 120,24.44,10,42,130,7,,
2022-03-20 13:35:00,12,63,,,14,OVC:08 110,24.44,10,42,100,6,,
2022-03-20 13:55:00,12,63,,,14,OVC:08 110,24.44,10,42,30,3,,
2022-03-20 14:15:00,12,63,,,14,OVC:08 100,24.44,10,42,90,6,,
2022-03-20 14:35:00,14,63,,,15,OVC:08 100,24.43,10,42,VRB,8,,
2022-03-20 14:55:00,16,63,,,16,OVC:08 110,24.43,10,43,110,9,,
2022-03-20 15:15:00,16,63,,,16,OVC:08 110,24.42,10,43,140,5,,
2022-03-20 15:35:00,16,64,,,15,SCT:04 100 BKN:07 120,24.41,10,43,0,0,,
2022-03-20 15:55:00,14,63,,,15,BKN:07 110,24.41,10,42,90,6,,
2022-03-20 16:15:00,16,61,,,17,BKN:07 110,24.41,10,42,360,5,,
